Hersteller;Name;Horizontale Aufl (Px);Vertikale Aufl (Px);Auflösung;Spektrale Empfindlichkeit;Ausgabeformate;Sensortyp;Pixelgröße (µm);Sensorgröße (mm);Sensormodel;Sensorformat;Bildfrequenz (Hz);Objektivanschluss;Shuttertyp;Dynamic Range [dB];S/N-ratio [dB];Schnittstellenkonfiguration;Schnittstelle;Sensorkonfiguration;Gehäusetyp;web-scraper-start-url;Link-href;Listenpreis [€]
Allied Vision;AV ALVIUM 1800U-120M-OH-CS;1280;960;1,2;Monochrome;Mono8;CMOS;3,75;6;AR0135CS;"1/3""";50;CS-mount;Global shutter;null;null;USB3 Vision;null;Single sensor;Open Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-120m-oh-cs/;259
Allied Vision;AV ALVIUM 1800U-120M-OH-S;1280;960;1,2;Monochrome;Mono8;CMOS;3,75;6;AR0135CS;"1/3""";50;S-mount;Global shutter;null;null;USB3 Vision;null;Single sensor;Open Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-120m-oh-s/;259
Allied Vision;AV ALVIUM 1800U-500C-BB;2592;1944;5;Colour;BayerXY8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;None;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Bare Board;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500c-bb/;239
Allied Vision;AV ALVIUM 1800U-500C-CH-C;2592;1944;5;Colour;BayerXY8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;C-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Closed Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500c-ch-c/;269
Allied Vision;AV ALVIUM 1800U-500C-CH-CS;2592;1944;5;Colour;BayerXY8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;CS-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Closed Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500c-ch-cs/;269
Allied Vision;AV ALVIUM 1800U-500C-CH-S;2592;1944;5;Colour;BayerXY8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;S-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Closed Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500c-ch-s/;269
Allied Vision;AV ALVIUM 1800U-500C-OH-C;2592;1944;5;Colour;BayerXY8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;C-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Open Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500c-oh-c/;259
Allied Vision;AV ALVIUM 1800U-500C-OH-CS;2592;1944;5;Colour;BayerXY8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;CS-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Open Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500c-oh-cs/;259
Allied Vision;AV ALVIUM 1800U-500C-OH-S;2592;1944;5;Colour;BayerXY8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;S-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Open Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500c-oh-s/;259
Allied Vision;AV ALVIUM 1800U-500C-OH-S-90;2592;1944;5;Colour;BayerXY8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;S-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Open Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500c-oh-s-90/;259
Allied Vision;AV ALVIUM 1800U-500M-BB;2592;1944;5;Monochrome;Mono8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;None;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Bare Board;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500m-bb/;229
Allied Vision;AV ALVIUM 1800U-500M-CH-C;2592;1944;5;Monochrome;Mono8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;C-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Closed Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500m-ch-c/;259
Allied Vision;AV ALVIUM 1800U-500M-CH-CS;2592;1944;5;Monochrome;Mono8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;CS-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Closed Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500m-ch-cs/;259
Allied Vision;AV ALVIUM 1800U-500M-CH-S;2592;1944;5;Monochrome;Mono10;CMOS;2,2;7,1;AR0521;"1/2.5""";67;S-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Closed Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500m-ch-s/;259
Allied Vision;AV ALVIUM 1800U-500M-OH-C;2592;1944;5;Monochrome;Mono8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;C-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Open Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500m-oh-c/;249
Allied Vision;AV ALVIUM 1800U-500M-OH-CS;2592;1944;5;Monochrome;Mono8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;CS-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Open Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500m-oh-cs/;249
Allied Vision;AV ALVIUM 1800U-500M-OH-S;2592;1944;5;Monochrome;Mono8;CMOS;2,2;7,1;AR0521;"1/2.5""";67;S-mount;Rolling shutter;null;null;USB3 Vision;null;Single sensor;Open Housing;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-alvium-1800u-500m-oh-s/;249
Allied Vision;AV BONITO PRO X-1250B;4069;3072;12,5;Monochrome;Mono8;CMOS;4,5;23;Python 12K;"4/3""";145;F-mount;Global shutter/Prog scan;null;null;PoCXP;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-bonito-pro-x-1250b/;4890
Allied Vision;AV BONITO PRO X-1250B NIR;4069;3072;12,5;Monochrome;Mono8;CMOS;4,5;23;Python 12K;"4/3""";145;F-mount;Global shutter/Prog scan;null;null;PoCXP;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-bonito-pro-x-1250b-nir/;5190
Allied Vision;AV BONITO PRO X-1250C;4069;3072;12,5;Colour;RGB;CMOS;4,5;23;Python 12K;"4/3""";145;F-mount;Global shutter/Prog scan;null;null;PoCXP;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-bonito-pro-x-1250c/;5190
Allied Vision;AV BONITO PRO X-2620B;5120;5120;26,2;Monochrome;Mono8;CMOS;4,5;32,6;Python 25K;APS-H;80;F-mount;Global shutter/Prog scan;null;null;PoCXP;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-bonito-pro-x-2620b/;7490
Allied Vision;AV BONITO PRO X-2620B NIR;5120;5120;26,2;Monochrome;Mono8;CMOS;4,5;32,6;Python 25K;APS-H;80;F-mount;Global shutter/Prog scan;null;null;PoCXP;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-bonito-pro-x-2620b-nir/;7790
Allied Vision;AV BONITO PRO X-2620C;5120;5120;26,2;Colour;RGB;CMOS;4,5;32,6;Python 25K;APS-H;80;F-mount;Global shutter/Prog scan;null;null;PoCXP;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-bonito-pro-x-2620c/;7790
Allied Vision;AV GB1380;1360;1024;1,4;Monochrome;Mono8;CCD;6,45;null;null;"2/3""";30;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb1380/;2200
Allied Vision;AV GB1380-P;1360;1024;1,4;Monochrome;Mono8;CCD;6,45;null;null;"2/3""";30;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb1380-p/;2200
Allied Vision;AV GB1380-PV;1360;1024;1,4;Monochrome;Mono8;CCD;6,45;null;null;"2/3""";30;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb1380-pv/;2200
Allied Vision;AV GB1380-V;1360;1024;1,4;Monochrome;Mono8;CCD;6,45;null;null;"2/3""";30;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb1380-v/;2200
Allied Vision;AV GB1380C;1360;1024;1,4;Colour;RGB;CCD;6,45;null;null;"2/3""";30;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb1380c/;2200
Allied Vision;AV GB1380C-P;1360;1024;1,4;Colour;RGB;CCD;6,45;null;null;"2/3""";30;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb1380c-p/;2200
Allied Vision;AV GB1380C-PV;1360;1024;1,4;Colour;RGB;CCD;6,45;null;null;"2/3""";30;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb1380c-pv/;2200
Allied Vision;AV GB1380C-V;1360;1024;1,4;Colour;RGB;CCD;6,45;null;null;"2/3""";30;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb1380c-v/;2200
Allied Vision;AV GB2450;2448;2050;5;Monochrome;Mono8;CCD;3,45;null;null;"2/3""";15,1;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb2450/;2530
Allied Vision;AV GB2450-V;2448;2050;5;Monochrome;Mono8;CCD;3,45;null;null;"2/3""";15,1;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb2450-v/;2530
Allied Vision;AV GB2450C;2448;2050;5;Colour;RGB;CCD;3,45;null;null;"2/3""";15,1;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb2450c/;2530
Allied Vision;AV GB2450C-V;2448;2050;5;Colour;RGB;CCD;3,45;null;null;"2/3""";15,1;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb2450c-v/;2530
Allied Vision;AV GB650;659;494;0,3;Monochrome;Mono8;CCD;7,4;null;null;"1/3""";120;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb650/;640
Allied Vision;AV GB650-P;659;494;0,3;Monochrome;Mono8;CCD;7,4;null;null;"1/3""";120;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb650-p/;640
Allied Vision;AV GB650-PV;800;600;0,5;Monochrome;Mono10;null;4,8;null;null;null;52;CS-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb650-pv/;Auf Anfrage
Allied Vision;AV GB650-V;659;494;0,3;Monochrome;Mono8;CCD;7,4;null;null;"1/3""";120;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb650-v/;640
Allied Vision;AV GB650C;659;494;0,3;Colour;RGB;CCD;7,4;null;null;"1/3""";120;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb650c/;640
Allied Vision;AV GB650C-P;659;494;0,3;Colour;RGB;CCD;7,4;null;null;"1/3""";120;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb650c-p/;640
Allied Vision;AV GB650C-PV;659;494;0,3;Colour;RGB;CCD;7,4;null;null;"1/3""";120;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb650c-pv/;640
Allied Vision;AV GB650C-V;1984;1264;2,5;Colour;null;null;4,8;null;null;null;46;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb650c-v/;Auf Anfrage
Allied Vision;AV GB660;659;494;0,3;Monochrome;Mono8;CCD;5,6;null;null;"1/4""";119;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb660/;610
Allied Vision;AV GB660-V;659;494;0,3;Monochrome;Mono8;CCD;5,6;null;null;"1/4""";119;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb660-v/;610
Allied Vision;AV GB660C;659;494;0,3;Colour;RGB;CCD;5,6;null;null;"1/4""";119;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb660c/;610
Allied Vision;AV GB660C-V;659;494;0,3;Colour;RGB;CCD;5,6;null;null;"1/4""";119;C-mount;Global shutter/Prog scan;null;null;null;null;null;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gb660c-v/;610
